
              -- N E S T --
  Copyright (C) 2004 The NEST Initiative

 Version: 3.9.0-post0.dev0
 Built: Jan 15 2026 10:38:56

 This program is provided AS IS and comes with
 NO WARRANTY. See the file LICENSE for details.

 Problems or suggestions?
   Visit https://www.nest-simulator.org

 Type 'nest.help()' to find out more about NEST.



[  64% ] Model time: 1273.0 ms, Real-time factor: 0.3343
[  64% ] Model time: 1273.5 ms, Real-time factor: 0.3343
[  64% ] Model time: 1274.0 ms, Real-time factor: 0.3343
[  64% ] Model time: 1274.5 ms, Real-time factor: 0.3343
[  64% ] Model time: 1275.0 ms, Real-time factor: 0.3343
[  64% ] Model time: 1275.5 ms, Real-time factor: 0.3343
[  64% ] Model time: 1276.0 ms, Real-time factor: 0.3344
[  64% ] Model time: 1276.5 ms, Real-time factor: 0.3344
[  64% ] Model time: 1277.0 ms, Real-time factor: 0.3344
[  64% ] Model time: 1277.5 ms, Real-time factor: 0.3344
[  64% ] Model time: 1278.0 ms, Real-time factor: 0.3344
[  64% ] Model time: 1278.5 ms, Real-time factor: 0.3344
[  64% ] Model time: 1279.0 ms, Real-time factor: 0.3344
[  64% ] Model time: 1279.5 ms, Real-time factor: 0.3344
[  64% ] Model time: 1280.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1280.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1281.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1281.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1282.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1282.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1283.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1283.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1284.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1284.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1285.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1285.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1286.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1286.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1287.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1287.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1288.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1288.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1289.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1289.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1290.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1290.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1291.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1291.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1292.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1292.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1293.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1293.5 ms, Real-time factor: 0.3344
[  65% ] Model time: 1294.0 ms, Real-time factor: 0.3344
[  65% ] Model time: 1294.5 ms, Real-time factor: 0.3345
[  65% ] Model time: 1295.0 ms, Real-time factor: 0.3345
[  65% ] Model time: 1295.5 ms, Real-time factor: 0.3345
[  65% ] Model time: 1296.0 ms, Real-time factor: 0.3345
[  65% ] Model time: 1296.5 ms, Real-time factor: 0.3345
[  65% ] Model time: 1297.0 ms, Real-time factor: 0.3345
[  65% ] Model time: 1297.5 ms, Real-time factor: 0.3345
[  65% ] Model time: 1298.0 ms, Real-time factor: 0.3345
[  65% ] Model time: 1298.5 ms, Real-time factor: 0.3345
[  65% ] Model time: 1299.0 ms, Real-time factor: 0.3345
[  65% ] Model time: 1299.5 ms, Real-time factor: 0.3345
[  65% ] Model time: 1300.0 ms, Real-time factor: 0.3345
[  66% ] Model time: 1300.5 ms, Real-time factor: 0.3345
[  66% ] Model time: 1301.0 ms, Real-time factor: 0.3345
[  66% ] Model time: 1301.5 ms, Real-time factor: 0.3345
[  66% ] Model time: 1302.0 ms, Real-time factor: 0.3345
[  66% ] Model time: 1302.5 ms, Real-time factor: 0.3345
[  66% ] Model time: 1303.0 ms, Real-time factor: 0.3345
[  66% ] Model time: 1303.5 ms, Real-time factor: 0.3345
[  66% ] Model time: 1304.0 ms, Real-time factor: 0.3345
[  66% ] Model time: 1304.5 ms, Real-time factor: 0.3345
[  66% ] Model time: 1305.0 ms, Real-time factor: 0.3345
[  66% ] Model time: 1305.5 ms, Real-time factor: 0.3345
[  66% ] Model time: 1306.0 ms, Real-time factor: 0.3346
[  66% ] Model time: 1306.5 ms, Real-time factor: 0.3346
[  66% ] Model time: 1307.0 ms, Real-time factor: 0.3346
[  66% ] Model time: 1307.5 ms, Real-time factor: 0.3346
[  66% ] Model time: 1308.0 ms, Real-time factor: 0.3346
[  66% ] Model time: 1308.5 ms, Real-time factor: 0.3346
[  66% ] Model time: 1309.0 ms, Real-time factor: 0.3346
[  66% ] Model time: 1309.5 ms, Real-time factor: 0.3346
[  66% ] Model time: 1310.0 ms, Real-time factor: 0.3346
[  66% ] Model time: 1310.5 ms, Real-time factor: 0.3346
[  66% ] Model time: 1311.0 ms, Real-time factor: 0.3346
[  66% ] Model time: 1311.5 ms, Real-time factor: 0.3346
[  66% ] Model time: 1312.0 ms, Real-time factor: 0.3346
[  66% ] Model time: 1312.5 ms, Real-time factor: 0.3346
[  66% ] Model time: 1313.0 ms, Real-time factor: 0.3346
[  66% ] Model time: 1313.5 ms, Real-time factor: 0.3346
[  66% ] Model time: 1314.0 ms, Real-time factor: 0.3346
[  66% ] Model time: 1314.5 ms, Real-time factor: 0.3346
[  66% ] Model time: 1315.0 ms, Real-time factor: 0.3346
[  66% ] Model time: 1315.5 ms, Real-time factor: 0.3346
[  66% ] Model time: 1316.0 ms, Real-time factor: 0.3346
[  66% ] Model time: 1316.5 ms, Real-time factor: 0.3347
[  66% ] Model time: 1317.0 ms, Real-time factor: 0.3347
[  66% ] Model time: 1317.5 ms, Real-time factor: 0.3347
[  66% ] Model time: 1318.0 ms, Real-time factor: 0.3347
[  66% ] Model time: 1318.5 ms, Real-time factor: 0.3347
[  66% ] Model time: 1319.0 ms, Real-time factor: 0.3347
[  66% ] Model time: 1319.5 ms, Real-time factor: 0.3347
[  66% ] Model time: 1320.0 ms, Real-time factor: 0.3347
[  67% ] Model time: 1320.5 ms, Real-time factor: 0.3347
[  67% ] Model time: 1321.0 ms, Real-time factor: 0.3347
[  67% ] Model time: 1321.5 ms, Real-time factor: 0.3347
[  67% ] Model time: 1322.0 ms, Real-time factor: 0.3347
[  67% ] Model time: 1322.5 ms, Real-time factor: 0.3347
[  67% ] Model time: 1323.0 ms, Real-time factor: 0.3347
[  67% ] Model time: 1323.5 ms, Real-time factor: 0.3347
[  67% ] Model time: 1324.0 ms, Real-time factor: 0.3347
[  67% ] Model time: 1324.5 ms, Real-time factor: 0.3347
[  67% ] Model time: 1325.0 ms, Real-time factor: 0.3347
[  67% ] Model time: 1325.5 ms, Real-time factor: 0.3347
[  67% ] Model time: 1326.0 ms, Real-time factor: 0.3347
[  67% ] Model time: 1326.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1327.0 ms, Real-time factor: 0.3348
[  67% ] Model time: 1327.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1328.0 ms, Real-time factor: 0.3348
[  67% ] Model time: 1328.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1329.0 ms, Real-time factor: 0.3348
[  67% ] Model time: 1329.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1330.0 ms, Real-time factor: 0.3348
[  67% ] Model time: 1330.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1331.0 ms, Real-time factor: 0.3348
[  67% ] Model time: 1331.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1332.0 ms, Real-time factor: 0.3348
[  67% ] Model time: 1332.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1333.0 ms, Real-time factor: 0.3348
[  67% ] Model time: 1333.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1334.0 ms, Real-time factor: 0.3348
[  67% ] Model time: 1334.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1335.0 ms, Real-time factor: 0.3348
[  67% ] Model time: 1335.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1336.0 ms, Real-time factor: 0.3348
[  67% ] Model time: 1336.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1337.0 ms, Real-time factor: 0.3348
[  67% ] Model time: 1337.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1338.0 ms, Real-time factor: 0.3348
[  67% ] Model time: 1338.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1339.0 ms, Real-time factor: 0.3348
[  67% ] Model time: 1339.5 ms, Real-time factor: 0.3348
[  67% ] Model time: 1340.0 ms, Real-time factor: 0.3348
[  68% ] Model time: 1340.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1341.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1341.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1342.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1342.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1343.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1343.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1344.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1344.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1345.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1345.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1346.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1346.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1347.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1347.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1348.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1348.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1349.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1349.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1350.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1350.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1351.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1351.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1352.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1352.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1353.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1353.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1354.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1354.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1355.0 ms, Real-time factor: 0.3349
[  68% ] Model time: 1355.5 ms, Real-time factor: 0.3349
[  68% ] Model time: 1356.0 ms, Real-time factor: 0.3350
[  68% ] Model time: 1356.5 ms, Real-time factor: 0.3350
[  68% ] Model time: 1357.0 ms, Real-time factor: 0.3350
[  68% ] Model time: 1357.5 ms, Real-time factor: 0.3350
[  68% ] Model time: 1358.0 ms, Real-time factor: 0.3350
[  68% ] Model time: 1358.5 ms, Real-time factor: 0.3350
[  68% ] Model time: 1359.0 ms, Real-time factor: 0.3350
[  68% ] Model time: 1359.5 ms, Real-time factor: 0.3350
[  68% ] Model time: 1360.0 ms, Real-time factor: 0.3350
[  69% ] Model time: 1360.5 ms, Real-time factor: 0.3350
[  69% ] Model time: 1361.0 ms, Real-time factor: 0.3350
[  69% ] Model time: 1361.5 ms, Real-time factor: 0.3350
[  69% ] Model time: 1362.0 ms, Real-time factor: 0.3350
[  69% ] Model time: 1362.5 ms, Real-time factor: 0.3350
[  69% ] Model time: 1363.0 ms, Real-time factor: 0.3350
[  69% ] Model time: 1363.5 ms, Real-time factor: 0.3350
[  69% ] Model time: 1364.0 ms, Real-time factor: 0.3350
[  69% ] Model time: 1364.5 ms, Real-time factor: 0.3350
[  69% ] Model time: 1365.0 ms, Real-time factor: 0.3350
[  69% ] Model time: 1365.5 ms, Real-time factor: 0.3350
[  69% ] Model time: 1366.0 ms, Real-time factor: 0.3350
[  69% ] Model time: 1366.5 ms, Real-time factor: 0.3350
[  69% ] Model time: 1367.0 ms, Real-time factor: 0.3350
[  69% ] Model time: 1367.5 ms, Real-time factor: 0.3350
[  69% ] Model time: 1368.0 ms, Real-time factor: 0.3350
[  69% ] Model time: 1368.5 ms, Real-time factor: 0.3350
[  69% ] Model time: 1369.0 ms, Real-time factor: 0.3350
[  69% ] Model time: 1369.5 ms, Real-time factor: 0.3350
[  69% ] Model time: 1370.0 ms, Real-time factor: 0.3350
[  69% ] Model time: 1370.5 ms, Real-time factor: 0.3351
[  69% ] Model time: 1371.0 ms, Real-time factor: 0.3351
[  69% ] Model time: 1371.5 ms, Real-time factor: 0.3351
[  69% ] Model time: 1372.0 ms, Real-time factor: 0.3351
[  69% ] Model time: 1372.5 ms, Real-time factor: 0.3351
[  69% ] Model time: 1373.0 ms, Real-time factor: 0.3351
[  69% ] Model time: 1373.5 ms, Real-time factor: 0.3351
[  69% ] Model time: 1374.0 ms, Real-time factor: 0.3351
[  69% ] Model time: 1374.5 ms, Real-time factor: 0.3351
[  69% ] Model time: 1375.0 ms, Real-time factor: 0.3351
[  69% ] Model time: 1375.5 ms, Real-time factor: 0.3351
[  69% ] Model time: 1376.0 ms, Real-time factor: 0.3351
[  69% ] Model time: 1376.5 ms, Real-time factor: 0.3351
[  69% ] Model time: 1377.0 ms, Real-time factor: 0.3351
[  69% ] Model time: 1377.5 ms, Real-time factor: 0.3351
[  69% ] Model time: 1378.0 ms, Real-time factor: 0.3351
[  69% ] Model time: 1378.5 ms, Real-time factor: 0.3351
[  69% ] Model time: 1379.0 ms, Real-time factor: 0.3351
[  69% ] Model time: 1379.5 ms, Real-time factor: 0.3351
[  69% ] Model time: 1380.0 ms, Real-time factor: 0.3351
[  70% ] Model time: 1380.5 ms, Real-time factor: 0.3351
[  70% ] Model time: 1381.0 ms, Real-time factor: 0.3351
[  70% ] Model time: 1381.5 ms, Real-time factor: 0.3351
[  70% ] Model time: 1382.0 ms, Real-time factor: 0.3351
[  70% ] Model time: 1382.5 ms, Real-time factor: 0.3352
[  70% ] Model time: 1383.0 ms, Real-time factor: 0.3352
[  70% ] Model time: 1383.5 ms, Real-time factor: 0.3352
[  70% ] Model time: 1384.0 ms, Real-time factor: 0.3352
[  70% ] Model time: 1384.5 ms, Real-time factor: 0.3352
[  70% ] Model time: 1385.0 ms, Real-time factor: 0.3352
[  70% ] Model time: 1385.5 ms, Real-time factor: 0.3352
[  70% ] Model time: 1386.0 ms, Real-time factor: 0.3352
[  70% ] Model time: 1386.5 ms, Real-time factor: 0.3352
[  70% ] Model time: 1387.0 ms, Real-time factor: 0.3352
[  70% ] Model time: 1387.5 ms, Real-time factor: 0.3352
[  70% ] Model time: 1388.0 ms, Real-time factor: 0.3352
[  70% ] Model time: 1388.5 ms, Real-time factor: 0.3352
[  70% ] Model time: 1389.0 ms, Real-time factor: 0.3352
[  70% ] Model time: 1389.5 ms, Real-time factor: 0.3352
[  70% ] Model time: 1390.0 ms, Real-time factor: 0.3352
[  70% ] Model time: 1390.5 ms, Real-time factor: 0.3352
[  70% ] Model time: 1391.0 ms, Real-time factor: 0.3352
[  70% ] Model time: 1391.5 ms, Real-time factor: 0.3352
[  70% ] Model time: 1392.0 ms, Real-time factor: 0.3353
[  70% ] Model time: 1392.5 ms, Real-time factor: 0.3353
[  70% ] Model time: 1393.0 ms, Real-time factor: 0.3353
[  70% ] Model time: 1393.5 ms, Real-time factor: 0.3353
[  70% ] Model time: 1394.0 ms, Real-time factor: 0.3353
[  70% ] Model time: 1394.5 ms, Real-time factor: 0.3353
[  70% ] Model time: 1395.0 ms, Real-time factor: 0.3353
[  70% ] Model time: 1395.5 ms, Real-time factor: 0.3353
[  70% ] Model time: 1396.0 ms, Real-time factor: 0.3353
[  70% ] Model time: 1396.5 ms, Real-time factor: 0.3353
[  70% ] Model time: 1397.0 ms, Real-time factor: 0.3353
[  70% ] Model time: 1397.5 ms, Real-time factor: 0.3353
[  70% ] Model time: 1398.0 ms, Real-time factor: 0.3353
[  70% ] Model time: 1398.5 ms, Real-time factor: 0.3353
[  70% ] Model time: 1399.0 ms, Real-time factor: 0.3353
[  70% ] Model time: 1399.5 ms, Real-time factor: 0.3353
[  70% ] Model time: 1400.0 ms, Real-time factor: 0.3353
[  71% ] Model time: 1400.5 ms, Real-time factor: 0.3353
[  71% ] Model time: 1401.0 ms, Real-time factor: 0.3353
[  71% ] Model time: 1401.5 ms, Real-time factor: 0.3353
[  71% ] Model time: 1402.0 ms, Real-time factor: 0.3353
[  71% ] Model time: 1402.5 ms, Real-time factor: 0.3353
[  71% ] Model time: 1403.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1403.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1404.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1404.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1405.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1405.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1406.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1406.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1407.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1407.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1408.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1408.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1409.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1409.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1410.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1410.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1411.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1411.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1412.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1412.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1413.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1413.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1414.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1414.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1415.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1415.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1416.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1416.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1417.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1417.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1418.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1418.5 ms, Real-time factor: 0.3354
[  71% ] Model time: 1419.0 ms, Real-time factor: 0.3354
[  71% ] Model time: 1419.5 ms, Real-time factor: 0.3355
[  71% ] Model time: 1420.0 ms, Real-time factor: 0.3355
[  72% ] Model time: 1420.5 ms, Real-time factor: 0.3355
[  72% ] Model time: 1421.0 ms, Real-time factor: 0.3355
[  72% ] Model time: 1421.5 ms, Real-time factor: 0.3355
[  72% ] Model time: 1422.0 ms, Real-time factor: 0.3355
[  72% ] Model time: 1422.5 ms, Real-time factor: 0.3355
[  72% ] Model time: 1423.0 ms, Real-time factor: 0.3355
[  72% ] Model time: 1423.5 ms, Real-time factor: 0.3355
[  72% ] Model time: 1424.0 ms, Real-time factor: 0.3355
[  72% ] Model time: 1424.5 ms, Real-time factor: 0.3355
[  72% ] Model time: 1425.0 ms, Real-time factor: 0.3355
[  72% ] Model time: 1425.5 ms, Real-time factor: 0.3355
[  72% ] Model time: 1426.0 ms, Real-time factor: 0.3355
[  72% ] Model time: 1426.5 ms, Real-time factor: 0.3355
[  72% ] Model time: 1427.0 ms, Real-time factor: 0.3355
[  72% ] Model time: 1427.5 ms, Real-time factor: 0.3356
[  72% ] Model time: 1428.0 ms, Real-time factor: 0.3356
[  72% ] Model time: 1428.5 ms, Real-time factor: 0.3356
[  72% ] Model time: 1429.0 ms, Real-time factor: 0.3356
[  72% ] Model time: 1429.5 ms, Real-time factor: 0.3356
[  72% ] Model time: 1430.0 ms, Real-time factor: 0.3356
[  72% ] Model time: 1430.5 ms, Real-time factor: 0.3356
[  72% ] Model time: 1431.0 ms, Real-time factor: 0.3356
[  72% ] Model time: 1431.5 ms, Real-time factor: 0.3356
[  72% ] Model time: 1432.0 ms, Real-time factor: 0.3356
[  72% ] Model time: 1432.5 ms, Real-time factor: 0.3356
[  72% ] Model time: 1433.0 ms, Real-time factor: 0.3356
[  72% ] Model time: 1433.5 ms, Real-time factor: 0.3356
[  72% ] Model time: 1434.0 ms, Real-time factor: 0.3356
[  72% ] Model time: 1434.5 ms, Real-time factor: 0.3356
[  72% ] Model time: 1435.0 ms, Real-time factor: 0.3356
[  72% ] Model time: 1435.5 ms, Real-time factor: 0.3357
[  72% ] Model time: 1436.0 ms, Real-time factor: 0.3357
[  72% ] Model time: 1436.5 ms, Real-time factor: 0.3357
[  72% ] Model time: 1437.0 ms, Real-time factor: 0.3357
[  72% ] Model time: 1437.5 ms, Real-time factor: 0.3357
[  72% ] Model time: 1438.0 ms, Real-time factor: 0.3357
[  72% ] Model time: 1438.5 ms, Real-time factor: 0.3357
[  72% ] Model time: 1439.0 ms, Real-time factor: 0.3357
[  72% ] Model time: 1439.5 ms, Real-time factor: 0.3357
[  72% ] Model time: 1440.0 ms, Real-time factor: 0.3356
[  73% ] Model time: 1440.5 ms, Real-time factor: 0.3356
[  73% ] Model time: 1441.0 ms, Real-time factor: 0.3356
[  73% ] Model time: 1441.5 ms, Real-time factor: 0.3356
[  73% ] Model time: 1442.0 ms, Real-time factor: 0.3356
[  73% ] Model time: 1442.5 ms, Real-time factor: 0.3356
[  73% ] Model time: 1443.0 ms, Real-time factor: 0.3356
[  73% ] Model time: 1443.5 ms, Real-time factor: 0.3356
[  73% ] Model time: 1444.0 ms, Real-time factor: 0.3356
[  73% ] Model time: 1444.5 ms, Real-time factor: 0.3356
[  73% ] Model time: 1445.0 ms, Real-time factor: 0.3356
[  73% ] Model time: 1445.5 ms, Real-time factor: 0.3356
[  73% ] Model time: 1446.0 ms, Real-time factor: 0.3356
[  73% ] Model time: 1446.5 ms, Real-time factor: 0.3356
[  73% ] Model time: 1447.0 ms, Real-time factor: 0.3356
[  73% ] Model time: 1447.5 ms, Real-time factor: 0.3356
[  73% ] Model time: 1448.0 ms, Real-time factor: 0.3356
[  73% ] Model time: 1448.5 ms, Real-time factor: 0.3356
[  73% ] Model time: 1449.0 ms, Real-time factor: 0.3356
[  73% ] Model time: 1449.5 ms, Real-time factor: 0.3356
[  73% ] Model time: 1450.0 ms, Real-time factor: 0.3356
[  73% ] Model time: 1450.5 ms, Real-time factor: 0.3356
[  73% ] Model time: 1451.0 ms, Real-time factor: 0.3356
[  73% ] Model time: 1451.5 ms, Real-time factor: 0.3356
